BYS4A,BYS7A,BYS8A,BYS8C,BYS14,BYS21,BYS66A,BYS66D,BYS74,BYS81A,BYS81B,BYS81C,BYIEPFLG,SEX,RACE,BYFAMINC,BY2XRSTD,BY2XMSTD,BY2XSSTD,BY2XHSTD,F1DOSTAT,G8CTRL1,F12XRSTD,F12XMSTD,F12XSSTD,F12XHSTD,G10CTRL1,F2S44B,F2DOSTAT,F22XRSTD,F22XMSTD,F22XSSTD,F22XHSTD,BYSC12,BYSC13E,BYSC16B,BYSC16C,BYSC16E,BYSC16F,BYSC47G,BYRATIO,F1C30A,F1C93F,BYP30,BYP38B,BYP40,BYP41,BYP59A,BYP59D,HSSTAT,PPOSTEX1,NUMCHILD,F4HSTYPE,F4HHDG
1,3,1,1,1,2,2,2,2,3,3,3,0,1,4,12,35.94,43.21,43.08,47.94,0,1,39.74,39.49,39.31,46.91,1,4,0,48.27,48.84,51.2,47.1,95,8,13,17,0,13,3,18,1,4,4,1,1,2,2,2,1,2,0,1,1
3,3,1,1,1,1,1,1,1,1,2,1,0,2,4,11,64.57,69.1,77.72,52.82,0,1,62.29,69.97,68.5,53.53,1,3,0,61.18,64.16,61.52,59.26,95,8,13,17,0,13,3,18,1,4,4,1,0,2,2,2,1,1,0,1,3
1,1,1,1,1,2,1,1,2,2,2,2,0,2,4,11,49.11,46.22,52.41,43.89,0,1,56.42,50.49,40.95,53.62,1,3,0,50.31,53.63,50.87,48.99,95,8,13,17,0,13,3,18,1,4,6,1,1,2,2,2,1,1,0,1,4
1,1,1,1,1,2,2,2,1,4,1,3,0,1,4,11,52.5,53.29,53.7,51.42,0,1,50.07,45.6,53.69,45.17,1,1,0,47.14,44.11,58.44,47.24,95,8,13,17,0,13,3,18,1,4,11,1,1,2,2,2,1,2,0,1,2
2,1,2,1,1,2,1,1,1,1,1,1,0,2,4,10,61.82,70.72,73.64,72.18,0,1,66.63,67.88,64.77,72.89,1,3,0,67.45,69.03,67.19,67.06,95,8,13,17,0,13,3,18,1,4,9,1,1,2,2,2,1,1,0,1,4
1,1,1,1,1,2,1,1,1,1,1,1,0,2,4,11,64.6,66.72,53.06,64.78,0,1,66.52,65.41,59.69,61.47,1,3,0,66.25,63.4,61.41,61.17,100,5,20,18,0,11,4,16,2,3,4,1,1,2,2,2,1,1,0,1,5
2,1,2,1,1,2,1,1,1,1,2,1,0,2,3,3,42.69,41.8,44.9,44.38,0,1,43.62,45.44,45,39.24,1,3,0,41.16,43.6,47.29,45.62,100,5,20,18,0,11,4,16,2,3,3,1,0,2,2,1,1,1,0,1,3
1,1,1,1,1,2,1,1,1,1,1,1,0,2,4,12,66.85,64.2,52.79,60.73,0,1,62.84,69.97,57.65,61.56,1,3,0,65.19,61.27,52.6,68.37,100,5,20,18,0,11,4,16,2,3,4,1,0,2,2,1,1,1,0,1,1
1,1,1,1,1,2,2,2,1,1,1,3,0,2,4,10,55.07,50.92,45.29,46.6,0,1,55.05,60.67,49.63,47.7,1,4,0,52.51,58.18,43.45,50.64,100,5,20,18,0,11,4,16,2,3,10,1,0,2,2,2,1,2,0,1,2
4,1,2,1,1,2,2,2,1,2,2,2,0,2,3,9,44.56,50.31,50.98,43.6,0,1,48.86,53.46,46.35,38.31,1,3,0,43.43,53.9,47.43,47.39,100,5,20,18,0,11,4,16,2,3,4,1,3,2,2,2,1,1,1,1,4
1,1,2,1,1,2,1,1,1,3,3,3,0,1,4,8,53.77,50.54,56.22,64.82,0,1,56.07,51.97,60.93,63.07,1,3,0,60.72,56.42,62.72,67.17,100,5,20,18,0,11,4,16,2,3,5,1,3,2,2,2,1,1,0,1,1
1,1,1,1,1,2,1,1,1,1,2,2,0,2,4,12,60.7,68.02,49.52,43.24,0,1,64.09,61.74,53.62,44.93,1,3,0,61.11,63.06,50.11,43.38,100,5,20,18,0,11,4,16,2,3,6,2,2,2,2,2,1,1,0,1,4
1,1,1,1,1,2,1,1,1,1,3,3,0,2,3,11,44.94,44.59,45.26,42.93,0,1,40.49,42.09,39.13,42.89,1,4,0,44.36,44.34,43.82,41.78,100,5,20,18,0,11,4,16,2,3,4,2,0,2,1,1,1,1,0,1,4
2,1,1,1,1,2,1,1,1,1,1,1,0,2,4,11,58.74,60.53,49.71,53.13,0,1,59.26,61.74,56.38,53.87,1,3,0,52.46,51.76,51.225,51.08,100,5,20,18,0,11,4,16,2,3,4,2,0,2,1,2,1,1,0,1,4
1,1,2,1,1,2,1,1,1,2,3,1,0,1,4,9,56.64,49.02,45.54,51.38,0,1,61.54,46.96,44.4,45.15,1,1,3,55.68,48.14,45.61,48.55,100,5,20,18,0,11,4,16,2,3,7,1,1,2,2,2,2,2,0,2,1
1,1,1,1,1,2,2,2,1,2,1,2,0,2,4,11,50.73,50.34,50.35,50.62,0,1,49.29,36.96,36.1,54.39,1,3,0,57.11,35.41,43.99,60.68,96,9,7,4,0,6,4,17,2,4,4,1,0,2,2,2,1,1,0,1,1
1,1,1,1,1,2,2,2,1,2,1,2,0,2,4,11,50.73,50.34,50.35,50.62,0,5,51.475,51.53,50.48,50.23,1,1,0,51.24,50.88,54.96,53.05,96,9,7,4,0,6,4,17,2,4,4,1,0,2,2,2,1,2,0,1,1
1,1,2,1,1,1,2,2,1,1,2,1,0,2,1,10,50.36,49.67,58.72,46.61,0,1,55.24,52.22,50,47.08,1,1,0,47.74,53.17,52.26,54.26,95,8,0,0,0,9,5,12,2,4,10,2,0,2,2,2,1,2,0,1,1
1,1,2,1,1,2,2,1,1,2,2,1,0,1,4,7,65.92,49.89,56.43,64.1,0,1,51.475,51.53,50.48,50.23,1,2,0,62.35,53.86,63.72,59.71,95,8,0,0,0,9,5,12,2,4,3,2,0,2,2,2,1,2,0,1,4
1,4,1,1,1,2,2,2,1,3,4,3,0,2,4,5,53.58,39.92,45.38,53.66,0,1,60.79,42.67,47.4,55.66,1,3,0,52.46,51.76,51.225,51.08,95,8,0,0,0,9,5,12,2,4,2,1,0,2,2,2,1,2,2,1,1
1,1,1,1,1,2,2,2,1,2,1,2,0,1,4,11,45.58,49.16,47.36,49.75,0,1,44.18,55.53,52.96,52.17,1,3,0,50.37,51.06,49.31,53.07,88,7,9,6,0,20,4,16,1,4,9,1,0,2,1,2,1,1,0,1,2
1,1,2,1,1,2,2,2,1,2,2,1,0,2,4,9,37.28,43.44,41.82,37.1,0,1,37.47,38.84,39.58,42.11,1,3,0,44.45,38.67,42.47,42.16,88,7,9,6,0,20,4,16,1,4,2,2,0,2,2,2,1,1,0,1,4
1,1,1,1,1,2,2,2,1,2,3,2,0,1,4,11,38.16,38.21,42.21,38.9,0,1,32.61,39.55,38.61,49.76,1,3,0,48.84,41.54,53.19,57.49,88,7,9,6,0,20,4,16,1,4,12,1,0,2,1,1,1,1,0,1,4
1,1,1,2,1,2,2,2,2,3,3,2,0,2,4,12,47.55,50.61,42.22,50.08,0,1,39.94,40.44,44.92,43.45,1,3,2,52.46,51.76,51.225,51.08,88,7,9,6,0,20,4,16,1,4,9,1,4,2,1,2,6,2,1,2,1
1,1,2,1,1,2,1,1,1,1,1,1,0,1,3,3,48.53,44.26,42.85,38.09,0,1,44.34,42.33,42.26,36.46,1,3,0,46.23,45.05,48.55,42.53,88,7,9,6,0,20,4,16,1,4,2,1,0,2,2,2,1,1,0,1,1
1,1,1,1,1,2,2,1,1,1,2,4,0,1,3,7,45.37,44.33,35.84,34.21,0,1,34.48,37.26,38.47,33.11,1,4,0,38.82,38.93,39.61,36.99,88,7,9,6,0,20,4,16,1,4,4,2,0,2,2,2,1,2,0,1,2
1,1,1,1,1,2,1,1,1,1,2,1,0,2,4,10,56.63,51.88,54.44,54,0,1,56.5,43.73,53.07,48.82,1,3,0,57.84,53.07,49.91,53.16,88,7,9,6,0,20,4,16,1,4,5,1,0,2,1,2,1,1,0,1,3
1,1,2,1,1,2,2,2,1,4,1,2,0,2,4,5,37.84,37.37,33.33,50.62,0,1,36.02,35.24,33.7,30.16,1,3,5,36.5,35.23,35.85,38.68,88,7,9,6,0,20,4,16,1,4,4,2,4,2,2,1,6,2,2,4,1
1,1,1,1,1,2,1,2,1,1,3,2,0,1,4,12,32.45,35.14,32.62,34.59,0,1,37.14,36.94,34.06,30.63,1,1,0,45.32,40.47,47.46,37.43,88,7,9,6,0,20,4,16,1,4,7,2,0,2,1,2,1,2,0,1,1
1,1,1,1,1,2,1,1,1,3,2,2,0,1,4,11,35.75,37.8,36.59,40.83,0,1,35.81,46.61,41.17,45.85,1,3,0,39.55,47.17,43.52,50.26,88,7,9,6,0,20,4,16,1,4,11,1,1,2,1,1,1,1,0,1,4
1,1,2,1,1,2,1,1,1,1,1,1,0,2,4,11,63.45,53.58,49.12,54.21,0,1,63.51,58.37,63.46,55.48,1,3,0,63.82,62.25,58.68,58.19,88,7,9,6,0,20,4,16,1,4,7,1,0,2,1,1,1,1,0,1,4
1,1,1,1,1,2,2,1,1,2,1,1,0,2,4,11,59.76,69.38,59.58,50.6,0,1,63.39,60,54.58,51.87,1,2,0,57.46,58.96,63.43,55.99,97,9,4,0,0,0,5,14,1,3,4,1,0,2,2,2,1,2,0,1,1
1,1,1,1,1,2,2,2,1,2,1,2,0,2,4,11,51.73,48.69,49.88,48.66,0,1,54.86,53.8,58.4,60.21,1,3,0,54.6,48.62,54.79,51.72,97,9,4,0,0,0,5,14,1,3,4,2,0,2,1,2,1,1,0,1,3
1,1,1,1,1,2,1,1,1,1,1,1,0,2,4,12,63.92,69.46,56.28,63.19,0,1,66,66.38,62.84,55.75,1,3,0,66.7,62.13,64.56,65.45,97,9,4,0,0,0,5,14,1,3,11,1,1,2,1,1,1,1,0,1,4
2,3,1,1,1,2,2,2,1,2,3,3,0,1,4,9,38.01,47.34,40.44,46.43,0,1,43.91,45.59,44.98,39.75,1,2,0,43.25,46.72,42.23,38.82,97,9,4,0,0,0,5,14,1,3,4,2,0,2,2,2,1,2,0,1,2
1,1,1,1,1,2,2,2,1,2,1,2,0,1,4,12,54.58,58.43,63.31,49.94,0,1,53.56,54.79,48.36,49.7,1,1,0,52.46,51.76,51.225,51.08,97,9,4,0,0,0,5,14,1,3,2,2,0,2,1,2,1,2,0,1,1
1,1,1,1,1,2,2,2,1,1,2,1,0,2,3,12,39.57,52.35,41.64,43.61,0,1,43.06,49.75,40.99,48.44,1,3,0,45.31,46.97,42.89,46.43,97,9,4,0,0,0,5,14,1,3,6,2,0,2,1,2,1,1,0,1,4
1,1,1,1,1,2,2,1,1,1,1,1,0,1,4,13,50.19,67.36,65.42,47.57,0,1,55.81,68.03,62.01,49.07,1,3,0,43.53,64.34,59.18,47.9,97,9,4,0,0,0,5,14,1,3,11,2,1,2,1,2,1,1,0,1,4
1,1,1,2,1,2,2,2,1,2,2,2,0,2,4,8,50.73,50.34,50.35,50.62,0,1,52.95,57.09,53.5,46.7,1,2,0,59.76,47.66,54.38,53.29,97,9,4,0,0,0,5,14,1,3,4,2,3,2,2,2,1,2,0,1,2
1,1,1,1,1,2,2,1,1,1,1,2,0,2,4,11,58.94,57.49,52.45,50.96,0,1,61.66,54.7,51.77,56.32,1,1,0,56.27,53.94,47.61,55.76,97,9,4,0,0,0,5,14,1,3,5,2,0,2,1,2,1,2,0,1,1
1,1,2,1,1,2,2,2,1,2,1,1,0,2,3,10,46.69,51.86,54.28,48.13,0,1,49.04,56.99,53.95,54.34,1,3,0,51.42,50.73,50.99,55.65,97,9,4,0,0,0,5,14,1,3,7,2,0,2,1,2,1,1,0,1,3
1,1,1,1,1,2,2,2,1,2,1,2,0,1,4,11,61.18,66.51,61.77,66.44,0,1,68.8,62.62,56.41,67.96,1,3,0,55.65,56.01,56.38,60.7,97,9,4,0,0,0,5,14,1,3,2,1,0,2,1,2,1,1,0,1,1
1,1,1,1,1,2,2,2,1,3,3,3,0,2,4,15,42.8,43.97,57.09,47.14,0,1,40.79,41.56,41.3,44.36,1,3,3,48.74,39.73,39.42,47.47,97,9,4,0,0,0,5,14,1,3,9,1,1,2,2,2,1,1,0,1,1
2,1,1,1,1,2,2,2,1,2,2,3,0,1,4,10,53.65,62.47,61.66,57.93,0,1,45.27,53.5,45.03,46.81,1,1,0,40.3,49.46,45.81,48.81,97,9,4,0,0,0,5,14,1,3,4,2,0,2,1,2,1,2,0,1,2
1,1,2,1,1,2,2,2,2,2,2,2,0,1,4,12,47.03,48.32,49.34,55.38,0,1,50.02,51.53,64.88,58.48,1,4,3,52.46,51.76,51.225,51.08,97,9,4,0,0,0,5,14,1,3,6,1,1,2,1,2,1,2,0,1,1
1,3,1,2,1,2,2,2,1,1,3,3,0,2,4,8,45.04,40.01,47.93,46.86,0,1,46.78,42.62,48.59,49.91,1,2,0,47.56,43.97,47.41,45.15,97,9,4,0,0,0,5,14,1,3,4,1,0,2,2,2,1,2,0,1,2
1,1,2,1,1,2,2,2,1,3,1,2,0,1,4,10,43.47,55.3,43.08,34.5,0,1,36.42,42.07,42.47,45.56,1,2,0,52.46,51.76,51.225,51.08,95,6,7,0,0,9,3,16,2,4,11,1,1,2,2,2,1,2,0,1,1
1,1,1,1,1,2,2,2,1,2,2,1,0,1,4,10,57.63,52.81,57.87,51.93,0,1,52.35,44.91,54.8,60.07,1,4,0,52.46,51.76,51.225,51.08,95,6,7,0,0,9,3,16,2,4,6,1,0,2,1,2,1,1,0,1,1
1,1,1,1,1,2,1,2,1,1,2,3,0,2,3,10,48.4,47.45,54.65,47.05,0,1,48.39,38.84,42,41.82,1,1,0,39.64,34.83,37.16,44.4,95,6,7,0,0,9,3,16,2,4,5,1,3,2,1,2,1,2,0,1,2
2,2,1,1,1,2,2,2,1,3,3,4,0,2,3,10,43.88,45.76,44.86,44.99,0,1,45.38,43.81,49.06,44.82,1,4,0,46.5,50.97,39.36,40.93,95,6,7,0,0,9,3,16,2,4,9,1,0,2,2,2,1,1,0,1,1
1,1,2,1,1,2,1,1,1,1,1,1,0,2,4,9,66.26,59.71,60.53,54.74,0,1,62.46,63.64,60.66,60.52,1,3,0,52.46,51.76,51.225,51.08,95,6,7,0,0,9,3,16,2,4,11,1,0,2,1,2,1,1,0,1,5
1,1,1,1,1,2,1,1,1,1,1,1,0,2,4,12,50.3,56.46,43.14,50.39,0,1,58.48,63.75,53.79,52.12,1,3,0,55,60.48,46.2,57.58,95,6,7,0,0,9,3,16,2,4,9,1,2,2,2,2,1,1,0,1,4
1,1,1,1,1,2,2,1,1,1,3,1,0,2,4,11,65.19,66.24,63.88,54.09,0,1,58.08,68.16,58.63,61.01,1,3,0,52.46,51.76,51.225,51.08,95,6,7,0,0,9,3,16,2,4,8,2,0,2,2,2,1,1,0,1,4
1,1,1,1,1,1,2,2,1,2,2,3,0,2,2,11,41.55,41.53,36.36,36.98,0,1,34.07,44.17,36.51,38.76,1,3,0,35.57,38.17,35.45,33.33,90,2,11,8,15,9,5,22,3,4,10,1,0,2,1,2,1,1,0,1,4
2,1,1,1,1,1,2,2,2,2,1,2,0,1,2,11,52.03,42.17,50.11,49.94,0,1,46.53,43.34,40.49,52.6,1,3,0,52.46,51.76,51.225,51.08,90,2,11,8,15,9,5,22,2,4,1,2,4,2,2,2,1,1,0,1,3
1,1,2,1,1,1,2,2,1,2,3,2,0,2,2,6,50.83,45.63,40.79,49.41,0,1,52.27,45.46,42,49.65,1,3,0,54.59,49.43,39.15,48.62,90,2,11,8,15,9,5,22,3,4,4,1,2,2,2,2,1,1,0,1,3
2,1,1,1,1,1,2,1,1,3,1,3,0,2,2,9,49.35,52.99,36.59,53.55,0,1,59.93,54.98,44.4,50.15,1,3,0,52.46,51.76,51.225,51.08,90,2,11,8,15,9,5,22,2,4,1,2,2,2,2,2,1,1,0,1,4
1,1,1,1,1,1,2,2,1,3,2,6,0,1,2,11,42.77,37.61,43.88,33.36,0,1,38.04,38.57,39,49.75,1,2,0,52.46,51.76,51.225,51.08,90,2,11,8,15,9,5,22,2,4,6,1,0,2,1,2,1,2,0,1,1
1,1,1,1,1,1,2,2,2,3,3,6,0,1,2,8,40.74,40.47,38.32,48.06,0,1,42.2,41.77,40.2,47.81,1,4,0,52.46,51.76,51.225,51.08,90,2,11,8,15,9,5,22,2,4,1,2,1,2,2,2,2,2,0,2,1
1,1,1,1,1,1,2,1,1,4,3,6,0,1,2,11,51.93,63.02,50.73,57.81,0,1,54.79,65.79,63.22,61.52,1,3,0,52.46,51.76,51.225,51.08,90,2,11,8,15,9,5,22,2,4,8,1,2,2,1,2,1,1,0,1,3
1,1,1,1,1,2,2,2,1,2,1,2,0,2,4,11,50.73,50.34,50.35,50.62,0,1,51.475,51.53,50.48,50.23,1,1,0,52.46,51.76,51.225,51.08,96,9,7,4,0,6,4,17,2,4,4,1,0,2,2,2,1,1,0,1,1
1,1,2,1,1,1,2,2,1,3,2,2,0,2,2,11,37.62,47.54,46.6,46.71,0,1,43.44,42.71,47.3,44.26,1,2,0,47.22,48.03,50.05,47.92,90,2,11,8,15,9,5,22,3,4,4,1,0,2,2,2,1,2,0,1,3
1,1,1,1,1,1,2,2,1,3,2,2,0,1,2,11,53.18,50.21,57.76,56.9,0,1,49.51,50.57,58.37,65.99,1,2,0,52.46,51.76,51.225,51.08,90,2,11,8,15,9,5,22,2,4,2,2,1,2,2,2,1,2,0,1,4
1,1,2,1,1,2,2,1,1,3,2,3,0,1,4,11,54.48,52.89,58.58,49.88,0,1,37.43,47.33,33.89,40.88,1,3,0,31.6,47.67,39.16,36.77,98,5,5,6,0,10,3,17,2,4,8,1,0,2,1,2,1,1,0,1,2
1,1,1,1,1,2,1,1,1,1,1,1,0,2,4,10,61.76,55.74,45.84,47.43,0,1,55.17,57.58,52.87,52.96,1,3,0,57.07,55.25,45.44,51.67,98,5,5,6,0,10,3,17,2,4,4,2,0,2,2,2,1,1,0,1,4
1,1,1,1,1,2,2,2,2,1,2,4,0,2,3,5,34.37,37.84,38.68,39.97,0,1,44.35,39.49,41.3,40.41,1,1,0,36.57,39.05,32.04,47.17,98,5,5,6,0,10,3,17,2,4,4,2,0,2,2,2,1,2,1,1,1
2,1,1,1,1,2,2,2,2,2,2,1,0,1,4,12,63.2,69.65,70.05,71.76,0,1,66.96,62.25,65.58,67.72,1,3,0,52.46,51.76,51.225,51.08,98,5,5,6,0,10,3,17,2,4,4,1,3,2,2,2,1,1,0,1,1
1,1,1,1,1,1,1,1,1,2,3,2,0,1,1,10,64.56,56.78,55.53,63.27,0,1,47.45,57.1,48.37,54.98,1,3,0,56.38,60.68,51.71,62.02,98,5,5,6,0,10,3,17,2,4,8,2,0,2,2,2,1,1,0,1,4
1,1,2,1,1,2,2,2,1,2,2,1,0,2,3,11,45.55,50.86,49.64,49.11,0,1,48.1,54.34,45.61,51.47,1,3,0,41.32,49.24,48.24,48.19,98,5,5,6,0,10,3,17,2,4,6,1,0,2,1,1,1,1,0,1,2
1,1,2,1,1,2,2,2,1,2,3,1,0,2,3,9,50.35,43.66,44.43,54.6,0,1,58.73,42.73,43.99,57.09,1,3,0,52.46,51.76,51.225,51.08,98,5,5,6,0,10,3,17,2,4,7,1,1,2,2,2,1,1,0,1,1
1,1,1,1,1,2,2,1,1,1,1,1,0,2,3,10,50.14,42.3,46.88,46.91,0,1,50.66,43.89,46.81,56.64,1,3,0,47.15,47.16,39.28,39.84,98,5,5,6,0,10,3,17,2,4,5,1,1,2,2,2,1,1,0,1,4
2,1,1,2,1,1,2,2,2,2,4,1,0,1,4,11,39.42,35.28,37.65,44.13,0,1,53.33,43.92,47.78,44.59,1,2,0,48.05,47.19,57.03,50.65,98,5,5,6,0,10,3,17,2,4,4,1,0,2,2,2,1,2,0,1,1
1,1,1,1,1,2,1,1,1,1,2,1,0,2,4,10,45.83,42.97,39.87,53.55,0,1,44.35,43.63,41.53,40.88,1,2,0,39.89,43.67,42.72,30.56,98,5,5,6,0,10,3,17,2,4,9,1,5,2,2,2,1,1,0,1,4
1,1,1,1,1,2,2,2,1,2,1,2,0,1,4,11,65.64,50.87,58.32,56.29,0,1,52.5,46.58,55.75,59.62,1,3,0,57.55,53.25,51.35,63.81,98,5,5,6,0,10,3,17,2,4,6,2,0,2,2,1,1,1,0,1,4
1,1,1,1,1,2,2,2,1,2,1,2,0,1,4,10,41.15,45.87,41.02,38.07,0,1,42.16,42.82,39.04,43.93,1,3,0,44.38,54.63,45.82,57.82,98,5,5,6,0,10,3,17,2,4,4,2,3,2,2,2,1,1,0,1,1
1,1,1,1,1,2,2,2,1,3,2,1,0,1,4,12,51.66,56.57,49.87,48.89,0,1,49.47,41.53,48.89,51.79,1,3,0,52.46,51.76,51.225,51.08,98,4,4,4,1,4,4,18,1,4,12,1,0,2,1,2,1,1,0,1,3
1,1,1,1,1,2,2,2,1,2,1,2,0,2,4,11,50.73,50.34,50.35,50.62,0,1,51.475,51.53,50.48,50.23,1,3,0,38.96,56.17,41.24,56.5,96,9,7,4,0,6,4,17,2,4,4,1,0,2,2,2,1,1,0,1,4
1,1,1,1,1,2,2,2,1,1,2,1,0,1,4,11,63.72,50.32,61.05,64.49,0,1,61.64,50.41,62.97,65.4,1,3,0,61.41,49.69,62.11,57.66,98,4,4,4,1,4,4,18,1,4,4,2,0,2,1,1,1,1,0,1,4
1,1,2,1,1,2,1,1,1,2,3,1,0,2,4,12,56.47,52.46,44.54,51.53,1,1,51.475,51.53,50.48,50.23,1,2,0,55.65,56.21,49.58,54.07,98,4,4,4,1,4,4,18,2,4,4,2,3,2,2,2,1,2,1,1,1
1,1,2,1,1,2,1,1,1,1,2,1,0,1,4,9,67.1,60.18,53.61,62.29,0,1,58.87,63.82,64.99,62.91,1,3,0,61.41,63.91,62.47,62.59,98,4,4,4,1,4,4,18,1,4,11,1,1,2,1,2,1,1,0,1,4
1,1,1,1,1,2,1,1,1,2,1,1,0,2,4,13,69.15,58.14,57.07,68.61,0,1,67.09,58.47,59.27,60.82,1,3,0,58.19,56.16,59.65,64.64,98,4,4,4,1,4,4,18,1,4,12,1,1,2,1,2,1,1,0,1,4
1,1,1,1,1,2,2,1,1,2,1,4,0,1,3,11,42.81,36.82,37.61,38.56,0,1,36.81,37.04,35.99,38.18,1,1,0,34.55,40.72,37.68,39.95,98,4,4,4,1,4,4,18,1,4,4,1,2,2,2,2,1,2,0,1,2
1,1,2,1,1,2,2,1,1,2,1,1,0,2,4,12,61.67,61.42,56.7,62.9,0,1,60.49,63.69,54.03,61.58,1,3,0,59.44,62.73,47.7,55.71,98,4,4,4,1,4,4,18,1,4,8,1,0,2,2,2,1,1,0,1,1
1,1,1,2,1,2,2,2,1,1,2,3,0,2,3,11,53.27,39.37,44.09,44.72,0,1,48.34,44.98,37.98,45.07,1,3,0,53.28,50.17,55.31,47.16,98,4,4,4,1,4,4,18,1,4,10,2,1,2,2,2,1,2,0,1,1
1,1,2,1,2,2,2,2,1,2,1,2,0,1,3,11,54.24,62.74,49.17,53.08,0,1,50.92,60.95,60.25,47.76,3,4,0,62,55.33,54.33,53.03,98,1,65,44,2,8,4,16,0,5,9,2,2,2,1,2,1,2,0,1,1
1,1,1,1,3,2,2,1,2,1,1,1,0,2,3,13,66.7,73.98,61.18,72.57,0,1,62.62,68.23,63.88,71.1,5,3,0,66.63,67.02,64.56,60.37,98,1,65,44,2,8,4,16,2,4,12,2,0,2,1,1,1,1,0,1,1
1,3,1,1,1,2,1,1,2,2,1,3,0,2,3,11,45.14,47.45,53.55,33.46,0,1,45.25,48.31,44.69,42.88,1,3,0,47.14,48.82,42.34,41.32,98,1,65,44,2,8,4,16,0,5,8,1,0,2,1,2,1,1,0,1,1
1,1,1,1,1,2,2,2,1,2,1,2,0,2,4,11,50.73,50.34,50.35,50.62,0,1,51.475,51.53,50.48,50.23,1,3,0,52.46,51.76,51.225,51.08,96,9,7,4,0,6,4,17,2,4,4,1,0,2,2,2,1,1,0,1,1
1,1,1,1,1,2,2,2,1,2,1,2,0,2,4,11,50.73,50.34,50.35,50.62,0,5,59.67,60.81,63.02,52.43,1,3,0,64.75,62.66,59.12,57.41,96,9,7,4,0,6,4,17,0,5,4,1,0,2,2,2,1,1,0,1,4
1,2,2,1,1,2,1,1,1,1,1,1,0,2,4,10,61.01,51.85,58.05,67.15,0,1,60.63,60.45,48.83,68.3,1,3,0,52.46,51.76,51.225,51.08,96,7,8,28,0,6,4,19,1,4,8,1,0,2,2,2,1,1,0,1,4
1,1,1,1,1,1,2,1,1,1,2,1,0,2,1,14,60.49,48.66,56.79,65.16,0,1,51.13,48.9,55.93,51.85,1,3,0,57.53,54.19,58.36,53.51,96,7,8,28,0,6,4,19,2,4,13,1,1,2,1,2,1,1,0,1,4
1,1,1,1,1,2,1,1,1,1,1,1,0,1,4,11,70.55,73.09,75.23,65.69,0,1,65.11,66.87,71.03,70.2,1,3,0,66.74,67.76,70.6,65.31,96,7,8,28,0,6,4,19,2,4,12,2,0,2,1,2,1,1,0,1,4
2,1,1,1,1,2,1,1,1,1,1,1,0,1,4,9,52.94,55.93,55.01,61.86,0,1,58.3,60.75,56.24,59.82,1,2,0,61.25,60.1,61.74,52.97,96,7,8,28,0,6,4,19,2,4,6,2,1,2,2,2,1,2,0,1,4
2,2,2,1,1,2,1,2,1,2,2,1,0,1,3,4,33.04,41.43,34.86,33.68,0,1,31.61,40.75,38.63,32.48,1,4,0,35.4,40.57,38.9,39.22,96,7,8,28,0,6,4,19,2,4,8,2,1,2,2,2,1,2,0,1,1
1,2,1,1,1,2,1,1,1,3,2,2,0,2,4,10,46.06,51.08,58.56,58.88,0,1,41.36,48.43,41.89,43.13,1,1,0,45.52,42.98,41.73,42.56,96,7,8,28,0,6,4,19,2,4,4,2,0,2,2,2,1,2,0,1,1
1,1,2,1,1,2,1,1,1,1,1,1,0,2,4,11,65.69,47.63,53.14,63.3,0,1,58.67,48.49,45.42,47.02,1,2,0,58.96,49.44,43.75,44.28,96,7,8,28,0,6,4,19,2,4,8,1,0,2,1,2,1,2,0,1,3
2,1,1,1,1,2,1,2,1,3,3,2,0,1,4,8,65.29,60.99,61.77,58.53,0,1,63.01,57.93,63.23,55.69,1,3,0,61.49,61.66,66.38,53.72,96,7,8,28,0,6,4,19,2,4,4,1,0,2,2,2,1,1,0,1,4
1,1,1,1,1,2,1,1,1,1,1,1,0,2,4,7,61.02,55.62,70.84,59.36,0,1,63.98,56.98,60.61,56.12,1,2,0,58.17,52.19,56.97,49.72,96,7,8,28,0,6,4,19,2,4,2,1,0,2,1,2,1,2,0,1,4
1,1,2,1,1,2,1,1,1,1,1,3,0,2,4,10,62.9,53.99,67.24,61.79,0,1,63.2,59.25,63.81,55.74,1,3,0,58.41,62.68,62.24,59.94,92,4,4,0,0,2,3,15,3,4,9,1,2,2,1,2,1,1,0,1,4
3,1,1,2,1,2,2,2,1,4,1,2,0,1,4,9,50.73,50.34,50.35,50.62,0,1,42.16,40.54,58.95,54.23,1,2,0,43.67,43.38,51.68,43.59,92,4,4,0,0,2,3,15,3,4,1,2,2,2,2,2,1,2,0,1,2
1,1,2,1,1,2,1,2,1,2,2,1,0,1,3,9,51.75,41.72,60.14,55.24,0,1,43.19,49.23,54.38,51.6,1,3,0,47.67,54.21,56.49,54.05,92,4,4,0,0,2,3,15,3,4,9,1,2,2,1,1,1,1,0,1,1
1,1,2,1,1,2,2,2,2,1,2,2,0,1,3,8,51.79,39.28,39.99,40.09,0,1,37.11,42.58,43.66,37.7,1,3,0,40.81,45.95,51.4,41.35,92,4,4,0,0,2,3,15,3,4,8,1,0,2,2,2,1,1,0,1,1
1,1,1,1,1,2,2,2,1,2,3,3,0,1,3,9,50.73,50.34,50.35,50.62,0,1,41.6,44.11,42.26,45.48,1,3,3,38.6,40.12,44.73,47.42,92,4,4,0,0,2,3,15,3,4,4,1,0,2,1,2,5,2,1,2,3
